"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12"
"880","B. Sanders","B. Sanders","WR","NE","14","","injury-status","Final W 16-10 @ CIN","-","-","-","-","-","-","-","-","-","-","-","-"
"881","R. Roberson","R. Roberson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"882","Z. White","Z. White","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"883","J. Mitchell","J. Mitchell","TE","DET","8","","injury-status","Final W 26-20 vs LAR","-","-","-","-","-","-","-","-","-","-","-","-"
"884","T. Turner","T. Turner","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"885","D. Drummond","D. Drummond","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"886","M. Corral","M. Corral","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"887","C. Strong","C. Strong","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"888","K. Brooks","K. Brooks","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"889","M. Teague","M. Teague","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"890","B. Knight","B. Knight","RB","NYJ","9","","injury-status","Final L 19-32 @ SF","-","-","-","-","-","-","-","-","-","-","-","-"
"891","J. Ealy","J. Ealy","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"892","L. Smith","L. Smith","TE","ATL","5","","injury-status","Final L 10-18 vs PIT","-","-","-","-","-","-","-","-","-","-","-","-"
"893","J. Wydermyer","J. Wydermyer","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"894","E. Ezukanma","E. Ezukanma","WR","MIA","12","","injury-status","Final W 20-17 vs JAX","-","-","-","-","-","2","-","-","-","-","-","-"
"895","D. Dedmon","D. Dedmon","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"896","N. Kalinic","N. Kalinic","TE","LAR","8","","injury-status","Final L 20-26 @ DET","-","-","-","-","-","-","-","-","-","-","-","-"
"897","B. Lenius","B. Lenius","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"898","R. Willis","R. Willis","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"899","D. Williams","D. Williams","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"900","M. Vital","M. Vital","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"901","G. Adomitis","G. Adomitis","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"902","M. Jacobson","M. Jacobson","TE","NO","11","","injury-status","Final W 47-10 vs CAR","-","-","-","-","-","-","-","-","-","-","-","-"
"903","C. Taylor","C. Taylor","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"904","D. Crawford","D. Crawford","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"905","S. Cannella","S. Cannella","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"906","K. Jackson","K. Jackson","TE","MIA","12","","injury-status","Final W 20-17 vs JAX","-","-","-","-","-","-","-","-","-","-","-","-"
"907","K. Costello","K. Costello","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"908","M. Sargent","M. Sargent","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"909","O. Anderson","O. Anderson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"910","M. Bandy","M. Bandy","WR","DEN","12","","injury-status","Final L 20-26 @ SEA","-","-","-","-","-","-","-","-","-","-","-","-"
"911","M. Seybert","M. Seybert","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"912","T. Toivonen","T. Toivonen","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"913","C. Saunders","C. Saunders","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"914","J. Hausmann","J. Hausmann","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"915","N. McCrary","N. McCrary","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"916","K. Bahar","K. Bahar","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"917","J. Verity","J. Verity","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"918","B. Johnson","B. Johnson","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"919","D. Sylencieux","D. Sylencieux","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"920","J. Johnson","J. Johnson","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"921","C. Naggar","C. Naggar","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"922","Q. Nordin","Q. Nordin","K","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"923","J. Blount","J. Blount","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"924","N. Guggemos","N. Guggemos","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"925","B. Seikovits","B. Seikovits","TE","ARI","8","","injury-status","Final L 28-34 @ BUF","-","-","-","-","-","-","-","-","-","-","-","-"
"926","T. Harbison","T. Harbison","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"927","L. Rice","L. Rice","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"928","A. Prentice","A. Prentice","RB","NO","11","","injury-status","Final W 47-10 vs CAR","-","-","-","-","-","4","-","-","-","-","-","-"
"929","B. Mack","B. Mack","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"930","D. Dukes","D. Dukes","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"931","S. Beyer","S. Beyer","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"932","C. Clay","C. Clay","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"933","J. Imatorbhebhe","J. Imatorbhebhe","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"934","T. Black","T. Black","WR","MIA","12","","injury-status","Final W 20-17 vs JAX","-","-","-","-","-","-","-","-","-","-","-","-"
"935","S. Buechele","S. Buechele","QB","BUF","7","","injury-status","Final W 34-28 vs ARI","-","-","-","-","-","-","-","-","-","-","-","-"
"936","D. Stoner","D. Stoner","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"937","T. Ragas","T. Ragas","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"938","M. Bushman","M. Bushman","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"939","G. Groshek","G. Groshek","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"940","R. Lees","R. Lees","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"941","P. Wells","P. Wells","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"942","C. Hill","C. Hill","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"943","J. Raine","J. Raine","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"944","T. Walker","T. Walker","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"945","T. Poljan","T. Poljan","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"946","J. Borregales","J. Borregales","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"947","T. Simmons","T. Simmons","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"948","C. Johnson","C. Johnson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"949","C. Wedington","C. Wedington","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"950","B. Emmons","B. Emmons","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"951","T. Grimes","T. Grimes","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"952","M. Strachan","M. Strachan","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"953","Z. Davidson","Z. Davidson","TE","BUF","7","","injury-status","Final W 34-28 vs ARI","1","-","-","-","1","2","5","-","-","-","-","-"
"954","N. Ralston","N. Ralston","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"955","H. Kampmoyer","H. Kampmoyer","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"956","E. Stove","E. Stove","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"957","A. Kessman","A. Kessman","K","CAR","14","","injury-status","Final L 10-47 @ NO","-","-","-","-","-","-","-","-","-","-","-","-"
"958","C. Tucker","C. Tucker","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"959","A. Rose","A. Rose","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"960","L. Akers","L. Akers","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"961","D. Soehner","D. Soehner","TE","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"962","S. Scott","S. Scott","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"963","B. Moore","B. Moore","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"964","R. Bussey","R. Bussey","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"965","I. McKoy","I. McKoy","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"966","R. Rivers","R. Rivers","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"967","D. Mills","D. Mills","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"968","J. McKinley","J. McKinley","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"969","B. Gaither","B. Gaither","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"970","D. Lewis","D. Lewis","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"971","J. Haydel","J. Haydel","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"972","M. Stokke","M. Stokke","RB","CAR","14","","injury-status","Final L 10-47 @ NO","-","-","-","-","-","-","-","-","-","-","-","-"
"973","S. Brown","S. Brown","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"974","B. Smith","B. Smith","WR","NYJ","9","","injury-status","Final L 19-32 @ SF","-","-","-","-","-","-","-","-","-","-","-","-"
"975","A. Lynn","A. Lynn","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"976","J. Hardy","J. Hardy","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"977","T. Vasher","T. Vasher","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"978","O. Mitchell","O. Mitchell","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"979","N. Eubanks","N. Eubanks","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"980","B. Knox","B. Knox","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"981","B. Haubeil","B. Haubeil","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"982","M. Forristall","M. Forristall","TE","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"983","T. Carter","T. Carter","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"984","S. Harrington","S. Harrington","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"985","A. Williams","A. Williams","RB","ATL","5","","injury-status","Final L 10-18 vs PIT","-","-","-","-","-","-","-","-","-","-","-","-"
"986","B. Mason","B. Mason","TE","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"987","C. Evans","C. Evans","RB","CIN","10","","injury-status","Final L 10-16 vs NE","-","-","-","-","-","-","-","-","-","-","-","-"
"988","R. McMath","R. McMath","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"989","J. Camp","J. Camp","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"990","J. Funk","J. Funk","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"991","K. Baker","K. Baker","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"992","D. Milne","D. Milne","WR","CAR","14","","injury-status","Final L 10-47 @ NO","-","-","-","-","-","-","-","-","-","-","-","-"
"993","S. Hauschka","S. Hauschka","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"994","A. Trammell","A. Trammell","WR","JAX","8","","injury-status","Final L 17-20 @ MIA","2","-","-","-","2","3","40","-","-","-","-","-"
"995","A. Nunn","A. Nunn","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"996","C. Angeline","C. Angeline","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"997","B. Labelle","B. Labelle","TE","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"998","J. Pederson","J. Pederson","TE","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"999","D. Fitzpatrick","D. Fitzpatrick","WR","LAC","12","Ques","injury-status questionable","Final W 22-10 vs LV","-","-","-","-","-","-","-","-","-","-","-","-"
"1000","J. Darden","J. Darden","WR","SEA","8","","injury-status","Final W 26-20 vs DEN","1","-","-","-","1","1","6","-","-","-","-","-"
"1001","J. Harris","J. Harris","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1002","C. Williams","C. Williams","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1003","D. Roberson","D. Roberson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1004","S. Reyes","S. Reyes","TE","MIN","6","","injury-status","Final W 28-6 @ NYG","-","-","-","-","-","-","-","-","-","-","-","-"
"1005","M. Sexton","M. Sexton","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1006","M. Simon","M. Simon","WR","CAR","14","","injury-status","Final L 10-47 @ NO","-","-","-","-","-","-","-","-","-","-","-","-"
"1007","K. Locksley","K. Locksley","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1008","D. Clark","D. Clark","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1009","J. Adams","J. Adams","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1010","D. Felton","D. Felton","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1011","S. Smith","S. Smith","WR","","","Sus","injury-status sus","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1012","R. Moore","R. Moore","WR","ATL","5","IR","injury-status ir","Final L 10-18 vs PIT","-","-","-","-","-","-","-","-","-","-","-","-"
"1013","I. Book","I. Book","QB","PHI","9","","injury-status","Final W 34-29 vs GB","-","-","-","-","-","-","-","-","-","-","-","-"
"1014","D. Newsome","D. Newsome","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1015","B. Eagles","B. Eagles","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1016","J. Ausbon","J. Ausbon","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1017","K. Mond","K. Mond","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1018","K. McClain","K. McClain","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1019","A. Watkins","A. Watkins","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1020","M. Mitchell","M. Mitchell","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1021","S. Surratt","S. Surratt","TE","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"1022","L. Rountree","L. Rountree","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
