"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12"
"2408","D. Felton","D. Felton","WR","","","IR","injury-status ir","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2409","D. Stoops","D. Stoops","WR","","","Sus","injury-status sus","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2410","L. Sefcik","L. Sefcik","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2411","G. Jackson","G. Jackson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2412","K. Lewis","K. Lewis","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2413","D. Garrison","D. Garrison","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2414","J. Richardson","J. Richardson","WR","CHI","5","","injury-status","Final L 20-38 vs GB","-","-","-","-","-","-","-","-","-","-","-","-"
"2415","M. Lemonious-Craig","M. Lemonious-Craig","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2416","S. Ntoh","S. Ntoh","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2417","J. Foreman","J. Foreman","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2418","C. Granger","C. Granger","TE","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2419","B. Ross","B. Ross","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2420","D. Luckett","D. Luckett","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2421","R. Flournoy","R. Flournoy","WR","DAL","10","","injury-status","Final W 40-0 @ NYG","-","-","-","-","-","-","-","-","-","-","-","-"
"2422","T. Potts","T. Potts","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2423","T. Reiman","T. Reiman","TE","ARI","8","","injury-status","Final L 16-20 @ WAS","-","-","-","-","-","-","-","-","-","-","-","-"
"2424","A. Asante","A. Asante","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2425","J. Cephus","J. Cephus","WR","JAX","8","IR","injury-status ir","Final W 31-21 @ IND","-","-","-","-","-","-","-","-","-","-","-","-"
"2426","J. Hunter","J. Hunter","RB","LAR","8","","injury-status","Final W 30-13 @ SEA","-","-","-","-","-","-","-","-","-","-","-","-"
"2427","J. Lovelocke","J. Lovelocke","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2428","D. Williams","D. Williams","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2429","R. Jefferson","R. Jefferson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2430","J. Reese","J. Reese","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2431","K. Hill","K. Hill","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2432","C. Williams","C. Williams","QB","CHI","5","","injury-status","Final L 20-38 vs GB","-","-","-","-","-","-","-","-","-","-","-","-"
"2433","J. Sirmon","J. Sirmon","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2434","J. Bergen","J. Bergen","WR","SF","14","","injury-status","Final W 30-7 @ PIT","-","-","-","-","-","-","-","-","-","-","-","-"
"2435","X. Johnson","X. Johnson","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2436","S. Hartman","S. Hartman","QB","WAS","12","","injury-status","Final W 20-16 vs ARI","-","-","-","-","-","-","-","-","-","-","-","-"
"2437","L. Grimm","L. Grimm","WR","LAC","12","","injury-status","Final L 34-36 vs MIA","-","-","-","-","-","-","-","-","-","-","-","-"
"2438","D. Johnson","D. Johnson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2439","L. Benson","L. Benson","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2440","T. Mordecai","T. Mordecai","QB","","","IR","injury-status ir","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2441","T. Jones","T. Jones","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2442","T. Loop","T. Loop","K","BAL","7","","injury-status","Final W 25-9 vs HOU","-","-","-","-","-","-","-","-","-","-","-","-"
"2443","T. Jennings","T. Jennings","RB","NE","14","","injury-status","Final L 20-25 vs PHI","-","-","-","-","-","-","-","-","-","-","-","-"
"2444","B. Means","B. Means","WR","NO","11","IR","injury-status ir","Final W 16-15 vs TEN","-","-","-","-","-","-","-","-","-","-","-","-"
"2445","J. Lee","J. Lee","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2446","J. Lunsford","J. Lunsford","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2447","J. Turner","J. Turner","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2448","J. Simon","J. Simon","TE","ATL","5","","injury-status","Final W 24-10 vs CAR","-","-","-","-","-","-","-","-","-","-","-","-"
"2449","L. Keys","L. Keys","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2450","A. Squirewell","A. Squirewell","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2451","M. Stepp","M. Stepp","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2452","K. Rowan","K. Rowan","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2453","J. Karty","J. Karty","K","LAR","8","","injury-status","Final W 30-13 @ SEA","-","-","-","-","-","-","-","-","-","-","-","-"
"2454","R. Scheuerman","R. Scheuerman","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2455","D. Vele","D. Vele","WR","NO","11","","injury-status","Final W 16-15 vs TEN","-","-","-","-","-","-","-","-","-","-","-","-"
"2456","C. Jackson","C. Jackson","WR","SEA","8","","injury-status","Final L 13-30 vs LAR","-","-","-","-","-","-","-","-","-","-","-","-"
"2457","M. Rosemy-Jacksaint","M. Rosemy-Jacksaint","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2458","B. Bennett","B. Bennett","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2459","C. Runyon","C. Runyon","TE","LV","8","","injury-status","Final W 17-16 @ DEN","-","-","-","-","-","-","-","-","-","-","-","-"
"2460","C. Bradley","C. Bradley","QB","","","IR","injury-status ir","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2461","M. Wiley","M. Wiley","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2462","K. Robichaux","K. Robichaux","RB","DET","8","IR","injury-status ir","Final W 21-20 @ KC","-","-","-","-","-","-","-","-","-","-","-","-"
"2463","J. Hunt","J. Hunt","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2464","L. Lundy","L. Lundy","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2465","M. Wittek","M. Wittek","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2466","K. Robinson","K. Robinson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2467","J. Plummer","J. Plummer","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2468","G. Porter","G. Porter","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2469","H. Fannin","H. Fannin","TE","CLE","9","","injury-status","Final W 24-3 vs CIN","-","-","-","-","-","-","-","-","-","-","-","-"
"2470","J. Janke","J. Janke","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2471","I. Umodu","I. Umodu","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2472","L. Allen","L. Allen","RB","JAX","8","","injury-status","Final W 31-21 @ IND","-","-","-","-","-","-","-","-","-","-","-","-"
"2473","D. Martin-Robinson","D. Martin-Robinson","TE","TEN","10","","injury-status","Final L 15-16 @ NO","-","-","-","-","-","-","-","-","-","-","-","-"
"2474","K. Mullings","K. Mullings","RB","TEN","10","Ques","injury-status questionable","Final L 15-16 @ NO","-","-","-","-","-","-","-","-","-","-","-","-"
"2475","A. Gould","A. Gould","WR","IND","11","","injury-status","Final L 21-31 vs JAX","-","-","-","-","-","-","-","-","-","-","-","-"
"2476","Q. Skinner","Q. Skinner","WR","NYJ","9","","injury-status","Final W 22-16 vs BUF","-","-","-","-","-","-","-","-","-","-","-","-"
"2477","T. Harrell","T. Harrell","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2478","J. Meeks","J. Meeks","WR","DET","8","","injury-status","Final W 21-20 @ KC","-","-","-","-","-","-","-","-","-","-","-","-"
"2479","B. Rice","B. Rice","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2480","D. Davis","D. Davis","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2481","B. Gardner","B. Gardner","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2482","J. James","J. James","RB","SF","14","IR","injury-status ir","Final W 30-7 @ PIT","-","-","-","-","-","-","-","-","-","-","-","-"
"2483","D. Giddens","D. Giddens","RB","IND","11","","injury-status","Final L 21-31 vs JAX","-","-","-","-","-","-","-","-","-","-","-","-"
"2484","M. Hull","M. Hull","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2485","T. Washington","T. Washington","WR","MIA","12","","injury-status","Final W 36-34 @ LAC","-","-","-","-","-","-","-","-","-","-","-","-"
"2486","D. Mahina","D. Mahina","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2487","H. Rucci","H. Rucci","TE","MIA","12","","injury-status","Final W 36-34 @ LAC","-","-","-","-","-","-","-","-","-","-","-","-"
"2488","A. Mitchell","A. Mitchell","WR","IND","11","","injury-status","Final L 21-31 vs JAX","-","-","-","-","-","-","-","-","-","-","-","-"
"2489","A. Landphere","A. Landphere","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2490","D. Dabney","D. Dabney","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2491","W. Wright","W. Wright","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2492","D. Johnson","D. Johnson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2493","H. Hatten","H. Hatten","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2494","I. Bond","I. Bond","WR","CLE","9","","injury-status","Final W 24-3 vs CIN","-","-","-","-","-","-","-","-","-","-","-","-"
"2495","X. Wade","X. Wade","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2496","T. Steelman","T. Steelman","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2497","J. Blue","J. Blue","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2498","A. Borregales","A. Borregales","K","NE","14","","injury-status","Final L 20-25 vs PHI","-","-","-","-","-","-","-","-","-","-","-","-"
"2499","I. Rex","I. Rex","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2500","J. Sanders","J. Sanders","TE","CAR","14","","injury-status","Final L 10-24 @ ATL","-","-","-","-","-","-","-","-","-","-","-","-"
"2501","M. Weisman","M. Weisman","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2502","J. Kim","J. Kim","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2503","C. Yankoff","C. Yankoff","TE","WAS","12","","injury-status","Final W 20-16 vs ARI","-","-","-","-","-","-","-","-","-","-","-","-"
"2504","L. Victor","L. Victor","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2505","C. Johnson","C. Johnson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2506","J. Higgins","J. Higgins","WR","HOU","6","","injury-status","Final L 9-25 @ BAL","-","-","-","-","-","-","-","-","-","-","-","-"
"2507","J. Jackson","J. Jackson","RB","JAX","8","","injury-status","Final W 31-21 @ IND","-","-","-","-","-","-","-","-","-","-","-","-"
"2508","E. Arroyo","E. Arroyo","TE","SEA","8","","injury-status","Final L 13-30 vs LAR","-","-","-","-","-","-","-","-","-","-","-","-"
"2509","X. Restrepo","X. Restrepo","WR","TEN","10","","injury-status","Final L 15-16 @ NO","-","-","-","-","-","-","-","-","-","-","-","-"
"2510","B. Wooldridge","B. Wooldridge","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2511","Q. Ewers","Q. Ewers","QB","MIA","12","","injury-status","Final W 36-34 @ LAC","-","-","-","-","-","-","-","-","-","-","-","-"
"2512","L. Lachey","L. Lachey","TE","HOU","6","","injury-status","Final L 9-25 @ BAL","-","-","-","-","-","-","-","-","-","-","-","-"
"2513","B. Sauls","B. Sauls","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2514","J. Briningstool","J. Briningstool","TE","KC","10","IR","injury-status ir","Final L 20-21 vs DET","-","-","-","-","-","-","-","-","-","-","-","-"
"2515","F. Gore","F. Gore","RB","BUF","7","","injury-status","Final L 16-22 @ NYJ","-","-","-","-","-","-","-","-","-","-","-","-"
"2516","Z. Heins","Z. Heins","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2517","K. Coleman","K. Coleman","WR","BUF","7","","injury-status","Final L 16-22 @ NYJ","-","-","-","-","-","-","-","-","-","-","-","-"
"2518","C. Steele","C. Steele","RB","KC","10","","injury-status","Final L 20-21 vs DET","-","-","-","-","-","-","-","-","-","-","-","-"
"2519","X. Legette","X. Legette","WR","CAR","14","","injury-status","Final L 10-24 @ ATL","-","-","-","-","-","-","-","-","-","-","-","-"
"2520","K. McCord","K. McCord","QB","PHI","9","","injury-status","Final W 25-20 @ NE","-","-","-","-","-","-","-","-","-","-","-","-"
"2521","C. Suits","C. Suits","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2522","S. Rattler","S. Rattler","QB","NO","11","","injury-status","Final W 16-15 vs TEN","-","-","-","-","-","-","-","-","-","-","-","-"
"2523","S. Vaki","S. Vaki","RB","DET","8","","injury-status","Final W 21-20 @ KC","-","-","-","-","-","-","-","-","-","-","-","-"
"2524","D. Gabriel","D. Gabriel","QB","CLE","9","","injury-status","Final W 24-3 vs CIN","-","-","-","-","-","-","-","-","-","-","-","-"
"2525","C. Miller","C. Miller","QB","LV","8","","injury-status","Final W 17-16 @ DEN","-","-","-","-","-","-","-","-","-","-","-","-"
"2526","T. Wease","T. Wease","WR","MIA","12","","injury-status","Final W 36-34 @ LAC","-","-","-","-","-","-","-","-","-","-","-","-"
"2527","D. Aultman","D. Aultman","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2528","J. Baker","J. Baker","WR","PHI","9","","injury-status","Final W 25-20 @ NE","-","-","-","-","-","-","-","-","-","-","-","-"
"2529","M. Dixon","M. Dixon","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2530","G. Mertz","G. Mertz","QB","HOU","6","","injury-status","Final L 9-25 @ BAL","-","-","-","-","-","-","-","-","-","-","-","-"
"2531","M. Epps","M. Epps","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2532","D. Edwards","D. Edwards","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2533","K. Williams","K. Williams","WR","NE","14","Ques","injury-status questionable","Final L 20-25 vs PHI","-","-","-","-","-","-","-","-","-","-","-","-"
"2534","L. Deal","L. Deal","TE","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2535","J. Bean","J. Bean","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2536","L. Johnson","L. Johnson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2537","A. Barner","A. Barner","TE","SEA","8","","injury-status","Final L 13-30 vs LAR","-","-","-","-","-","-","-","-","-","-","-","-"
"2538","M. Van Vooren","M. Van Vooren","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2539","J. Whittington","J. Whittington","WR","LAR","8","","injury-status","Final W 30-13 @ SEA","-","-","-","-","-","-","-","-","-","-","-","-"
"2540","M. Dyer","M. Dyer","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2541","T. Neville","T. Neville","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2542","R. Brown","R. Brown","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2543","C. Skattebo","C. Skattebo","RB","NYG","14","","injury-status","Final L 0-40 vs DAL","-","-","-","-","-","-","-","-","-","-","-","-"
"2544","L. Toafili","L. Toafili","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2545","M. Taylor","M. Taylor","TE","NYJ","9","","injury-status","Final W 22-16 vs BUF","-","-","-","-","-","-","-","-","-","-","-","-"
"2546","J. Coker","J. Coker","WR","CAR","14","IR","injury-status ir","Final L 10-24 @ ATL","-","-","-","-","-","-","-","-","-","-","-","-"
"2547","A. Henning","A. Henning","WR","MIA","12","","injury-status","Final W 36-34 @ LAC","-","-","-","-","-","-","-","-","-","-","-","-"
"2548","R. Sanders","R. Sanders","RB","CLE","9","","injury-status","Final W 24-3 vs CIN","-","-","-","-","-","-","-","-","-","-","-","-"
