"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12","stat_13"
"2563","J. Richardson","J. Richardson","WR","CHI","5","","injury-status","Mon 8:15 PMvs MIN","-","585.3","-","-","-","-","-","-","-","-","-","-","-"
"2564","J. Bergen","J. Bergen","WR","SF","14","","injury-status","Sun 4:05 PM@ SEA","-","642.8","-","-","-","-","-","-","-","-","-","-","-"
"2565","C. Lohner","C. Lohner","TE","DEN","12","","injury-status","Sun 4:05 PMvs TEN","-","585.0","-","-","-","-","-","-","-","-","-","-","-"
"2566","D. Lovett","D. Lovett","WR","DET","8","","injury-status","Sun 4:25 PM@ GB","-","687.3","-","-","-","-","-","-","-","-","-","-","-"
"2567","F. Owusu","F. Owusu","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2568","L. Lachey","L. Lachey","TE","HOU","6","","injury-status","Sun 4:25 PM@ LAR","-","675.0","-","-","-","-","-","-","-","-","-","-","-"
"2569","K. Prather","K. Prather","WR","","","Ques","injury-status questionable","BYE","-","676.1","-","-","-","-","-","-","-","-","-","-","-"
"2570","K. Mumpfield","K. Mumpfield","WR","LAR","8","","injury-status","Sun 4:25 PMvs HOU","-","688.8","-","-","-","-","-","-","-","-","-","-","-"
"2571","T. Fidone","T. Fidone","TE","NYG","14","","injury-status","Sun 1:00 PM@ WAS","-","683.0","-","-","-","-","-","-","-","-","-","-","-"
"2572","G. Mertz","G. Mertz","QB","HOU","6","","injury-status","Sun 4:25 PM@ LAR","-","396.0","-","-","-","-","-","-","-","-","-","-","-"
"2573","G. Bartholomew","G. Bartholomew","TE","MIN","6","PUP","injury-status pup","Mon 8:15 PM@ CHI","-","605.0","-","-","-","-","-","-","-","-","-","-","-"
"2574","M. Bryant","M. Bryant","K","","","","injury-status","BYE","-","671.7","-","-","-","-","-","-","-","-","-","-","-"
"2575","C. Miller","C. Miller","QB","LV","8","","injury-status","Sun 1:00 PM@ NE","-","686.3","-","-","-","-","-","-","-","-","-","-","-"
"2576","R. Ouzts","R. Ouzts","RB","SEA","8","","injury-status","Sun 4:05 PMvs SF","-","685.5","-","-","-","-","-","-","-","-","-","-","-"
"2577","A. Tanney","A. Tanney","QB","","","","injury-status","BYE","-","699.2","-","-","-","-","-","-","-","-","-","-","-"
"2578","C. Granger","C. Granger","TE","","","Ques","injury-status questionable","BYE","-","661.8","-","-","-","-","-","-","-","-","-","-","-"
"2579","J. Petaia","J. Petaia","TE","","","Ques","injury-status questionable","BYE","-","665.0","-","-","-","-","-","-","-","-","-","-","-"
"2580","L. Krieg","L. Krieg","K","ATL","5","","injury-status","Sun 1:00 PMvs TB","-","689.2","-","-","-","-","-","-","-","-","-","-","-"
"2581","M. Yarns","M. Yarns","RB","","","","injury-status","BYE","-","687.5","-","-","-","-","-","-","-","-","-","-","-"
"2582","B. Cook","B. Cook","QB","NYJ","9","","injury-status","Sun 1:00 PMvs PIT","-","685.5","-","-","-","-","-","-","-","-","-","-","-"
"2583","J. Brooks","J. Brooks","WR","WAS","12","","injury-status","Sun 1:00 PMvs NYG","-","677.1","-","-","-","-","-","-","-","-","-","-","-"
"2584","A. Ajou","A. Ajou","WR","","","","injury-status","BYE","-","699.4","-","-","-","-","-","-","-","-","-","-","-"
"2585","D. Edwards","D. Edwards","RB","WAS","12","","injury-status","Sun 1:00 PMvs NYG","-","680.3","-","-","-","-","-","-","-","-","-","-","-"
"2586","W. Howard","W. Howard","QB","PIT","5","IR","injury-status ir","Sun 1:00 PM@ NYJ","-","697.3","-","-","-","-","-","-","-","-","-","-","-"
"2587","K. McCord","K. McCord","QB","PHI","9","","injury-status","Thu 8:20 PMvs DAL","-","692.2","-","-","-","-","-","-","-","-","-","-","-"
"2588","C. Kiner","C. Kiner","RB","SF","14","Ques","injury-status questionable","Sun 4:05 PM@ SEA","-","656.0","-","-","-","-","-","-","-","-","-","-","-"
"2589","K. Hudson","K. Hudson","WR","","","","injury-status","BYE","-","695.1","-","-","-","-","-","-","-","-","-","-","-"
"2590","M. Matavao","M. Matavao","TE","NO","11","","injury-status","Sun 1:00 PMvs ARI","-","319.0","-","-","-","-","-","-","-","-","-","-","-"
"2591","J. Jackson","J. Jackson","RB","JAX","8","","injury-status","Sun 1:00 PMvs CAR","-","685.8","-","-","-","-","-","-","-","-","-","-","-"
"2592","K. Rourke","K. Rourke","QB","SF","14","PUP","injury-status pup","Sun 4:05 PM@ SEA","-","636.7","-","-","-","-","-","-","-","-","-","-","-"
"2593","R. White","R. White","WR","SEA","8","","injury-status","Sun 4:05 PMvs SF","-","699.0","-","-","-","-","-","-","-","-","-","-","-"
"2594","R. Sanders","R. Sanders","RB","CLE","9","","injury-status","Sun 1:00 PMvs CIN","-","682.7","-","-","-","-","-","-","-","-","-","-","-"
"2595","R. Leonard","R. Leonard","QB","IND","11","","injury-status","Sun 1:00 PMvs MIA","-","623.6","-","-","-","-","-","-","-","-","-","-","-"
"2596","A. Wells","A. Wells","WR","","","","injury-status","BYE","-","681.5","-","-","-","-","-","-","-","-","-","-","-"
"2597","O. Wilson","O. Wilson","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2598","D. Garrison","D. Garrison","TE","","","","injury-status","BYE","-","422.0","-","-","-","-","-","-","-","-","-","-","-"
"2599","J. Gordon","J. Gordon","WR","","","","injury-status","BYE","-","691.1","-","-","-","-","-","-","-","-","-","-","-"
"2600","A. Hale","A. Hale","K","","","Ques","injury-status questionable","BYE","-","371.2","-","-","-","-","-","-","-","-","-","-","-"
"2601","G. Spivey","G. Spivey","TE","","","","injury-status","BYE","-","689.5","-","-","-","-","-","-","-","-","-","-","-"
"2602","K. Robinson","K. Robinson","RB","","","","injury-status","BYE","-","629.2","-","-","-","-","-","-","-","-","-","-","-"
"2603","B. Bryant","B. Bryant","QB","","","","injury-status","BYE","-","575.3","-","-","-","-","-","-","-","-","-","-","-"
"2604","R. Starkey","R. Starkey","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2605","D. Wallis","D. Wallis","WR","","","","injury-status","BYE","-","476.0","-","-","-","-","-","-","-","-","-","-","-"
"2606","H. El-Zayat","H. El-Zayat","WR","","","Ques","injury-status questionable","BYE","-","662.0","-","-","-","-","-","-","-","-","-","-","-"
"2607","T. Jennings","T. Jennings","RB","NE","14","","injury-status","Sun 1:00 PMvs LV","-","643.0","-","-","-","-","-","-","-","-","-","-","-"
"2608","J. Jackson","J. Jackson","WR","","","","injury-status","BYE","-","608.5","-","-","-","-","-","-","-","-","-","-","-"
"2609","M. Hiers","M. Hiers","QB","","","","injury-status","BYE","-","641.3","-","-","-","-","-","-","-","-","-","-","-"
"2610","C. Theaker","C. Theaker","K","","","","injury-status","BYE","-","300.0","-","-","-","-","-","-","-","-","-","-","-"
"2611","V. Ambrosio","V. Ambrosio","K","","","","injury-status","BYE","-","285.5","-","-","-","-","-","-","-","-","-","-","-"
"2612","R. Jefferson","R. Jefferson","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2613","C. Chapman","C. Chapman","WR","","","","injury-status","BYE","-","444.0","-","-","-","-","-","-","-","-","-","-","-"
"2614","J. Janke","J. Janke","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2615","T. Knue","T. Knue","WR","","","","injury-status","BYE","-","559.0","-","-","-","-","-","-","-","-","-","-","-"
"2616","T. Mosley","T. Mosley","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2617","H. Rucci","H. Rucci","TE","MIA","12","","injury-status","Sun 1:00 PM@ IND","-","273.0","-","-","-","-","-","-","-","-","-","-","-"
"2618","J. McAtamney","J. McAtamney","K","NYG","14","","injury-status","Sun 1:00 PM@ WAS","-","679.8","-","-","-","-","-","-","-","-","-","-","-"
"2619","J. Jiles","J. Jiles","WR","NE","14","","injury-status","Sun 1:00 PMvs LV","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2620","B. Bates","B. Bates","TE","CLE","9","","injury-status","Sun 1:00 PMvs CIN","-","522.0","-","-","-","-","-","-","-","-","-","-","-"
"2621","P. LeBlanc","P. LeBlanc","WR","","","","injury-status","BYE","-","274.0","-","-","-","-","-","-","-","-","-","-","-"
"2622","V. Blanchard","V. Blanchard","K","","","","injury-status","BYE","-","646.0","-","-","-","-","-","-","-","-","-","-","-"
"2623","P. Olatoke","P. Olatoke","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2624","X. Wade","X. Wade","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2625","A. Dennis","A. Dennis","QB","","","","injury-status","BYE","-","668.0","-","-","-","-","-","-","-","-","-","-","-"
"2626","L. Jones","L. Jones","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2627","D. Martin-Robinson","D. Martin-Robinson","TE","TEN","10","","injury-status","Sun 4:05 PM@ DEN","-","326.0","-","-","-","-","-","-","-","-","-","-","-"
"2628","J. Small","J. Small","RB","","","Ques","injury-status questionable","BYE","-","435.8","-","-","-","-","-","-","-","-","-","-","-"
"2629","T. Pratt","T. Pratt","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2630","E. Dean","E. Dean","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2631","J. Moussa","J. Moussa","QB","","","","injury-status","BYE","-","425.5","-","-","-","-","-","-","-","-","-","-","-"
"2632","A. Grant","A. Grant","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2633","M. Stepp","M. Stepp","RB","","","Ques","injury-status questionable","BYE","-","664.0","-","-","-","-","-","-","-","-","-","-","-"
"2634","A. Larson","A. Larson","TE","","","","injury-status","BYE","-","633.0","-","-","-","-","-","-","-","-","-","-","-"
"2635","D. Joyner","D. Joyner","WR","","","","injury-status","BYE","-","624.0","-","-","-","-","-","-","-","-","-","-","-"
"2636","W. Thompson","W. Thompson","QB","","","","injury-status","BYE","-","553.0","-","-","-","-","-","-","-","-","-","-","-"
"2637","T. Pickering","T. Pickering","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2638","R. Turbin","R. Turbin","RB","","","","injury-status","BYE","-","699.0","-","-","-","-","-","-","-","-","-","-","-"
"2639","B. Corrales","B. Corrales","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2640","N. Rauschenberg","N. Rauschenberg","K","","","","injury-status","BYE","-","654.0","-","-","-","-","-","-","-","-","-","-","-"
"2641","D. George","D. George","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2642","S. Evans","S. Evans","RB","","","","injury-status","BYE","-","684.0","-","-","-","-","-","-","-","-","-","-","-"
"2643","L. Webb","L. Webb","RB","","","","injury-status","BYE","-","356.5","-","-","-","-","-","-","-","-","-","-","-"
"2644","J. Lingenfelter","J. Lingenfelter","TE","","","","injury-status","BYE","-","646.0","-","-","-","-","-","-","-","-","-","-","-"
"2645","K. Horton","K. Horton","WR","","","","injury-status","BYE","-","608.0","-","-","-","-","-","-","-","-","-","-","-"
"2646","D. Caton","D. Caton","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2647","M. Severance","M. Severance","RB","","","","injury-status","BYE","-","613.5","-","-","-","-","-","-","-","-","-","-","-"
"2648","C. Peterson","C. Peterson","QB","","","","injury-status","BYE","-","321.5","-","-","-","-","-","-","-","-","-","-","-"
"2649","M. Herzog","M. Herzog","RB","","","","injury-status","BYE","-","648.8","-","-","-","-","-","-","-","-","-","-","-"
"2650","D. McDuffie","D. McDuffie","RB","","","","injury-status","BYE","-","645.0","-","-","-","-","-","-","-","-","-","-","-"
"2651","D. Stanley","D. Stanley","WR","","","","injury-status","BYE","-","352.0","-","-","-","-","-","-","-","-","-","-","-"
"2652","J. Sirmon","J. Sirmon","QB","","","","injury-status","BYE","-","609.0","-","-","-","-","-","-","-","-","-","-","-"
"2653","J. Matocha","J. Matocha","QB","","","","injury-status","BYE","-","554.0","-","-","-","-","-","-","-","-","-","-","-"
"2654","R. Mobley","R. Mobley","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2655","A. Peasley","A. Peasley","QB","","","","injury-status","BYE","-","651.5","-","-","-","-","-","-","-","-","-","-","-"
"2656","C. Suits","C. Suits","QB","","","","injury-status","BYE","-","604.0","-","-","-","-","-","-","-","-","-","-","-"
"2657","Q. Ismail","Q. Ismail","WR","NYG","14","","injury-status","Sun 1:00 PM@ WAS","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2658","C. Beck","C. Beck","WR","","","","injury-status","BYE","-","669.8","-","-","-","-","-","-","-","-","-","-","-"
"2659","M. Fairchild","M. Fairchild","TE","","","","injury-status","BYE","-","693.0","-","-","-","-","-","-","-","-","-","-","-"
"2660","T. Tagovailoa","T. Tagovailoa","QB","","","","injury-status","BYE","-","700.0","-","-","-","-","-","-","-","-","-","-","-"
"2661","B. Cupp","B. Cupp","TE","","","","injury-status","BYE","-","699.5","-","-","-","-","-","-","-","-","-","-","-"
"2662","P. Brooks","P. Brooks","WR","","","","injury-status","BYE","-","297.0","-","-","-","-","-","-","-","-","-","-","-"
"2663","R. Sharp","R. Sharp","TE","","","","injury-status","BYE","-","671.3","-","-","-","-","-","-","-","-","-","-","-"
"2664","M. Rigerman","M. Rigerman","TE","","","","injury-status","BYE","-","649.0","-","-","-","-","-","-","-","-","-","-","-"
"2665","J. Baker","J. Baker","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2666","D. Hardy","D. Hardy","WR","","","","injury-status","BYE","-","680.0","-","-","-","-","-","-","-","-","-","-","-"
"2667","P. Jarrett","P. Jarrett","QB","","","","injury-status","BYE","-","696.0","-","-","-","-","-","-","-","-","-","-","-"
"2668","L. Sefcik","L. Sefcik","TE","","","","injury-status","BYE","-","335.0","-","-","-","-","-","-","-","-","-","-","-"
"2669","M. Riley","M. Riley","WR","","","Ques","injury-status questionable","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2670","J. Laap","J. Laap","WR","","","","injury-status","BYE","-","523.0","-","-","-","-","-","-","-","-","-","-","-"
"2671","G. Celek","G. Celek","TE","","","","injury-status","BYE","-","296.0","-","-","-","-","-","-","-","-","-","-","-"
"2672","L. Lingard","L. Lingard","RB","","","","injury-status","BYE","-","268.0","-","-","-","-","-","-","-","-","-","-","-"
"2673","D. White","D. White","WR","","","","injury-status","BYE","-","602.0","-","-","-","-","-","-","-","-","-","-","-"
"2674","J. Scates","J. Scates","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2675","B. Easton","B. Easton","WR","","","","injury-status","BYE","-","502.0","-","-","-","-","-","-","-","-","-","-","-"
"2676","J. Jackson","J. Jackson","RB","","","","injury-status","BYE","-","598.5","-","-","-","-","-","-","-","-","-","-","-"
"2677","S. Bowman","S. Bowman","TE","","","","injury-status","BYE","-","671.0","-","-","-","-","-","-","-","-","-","-","-"
"2678","K. Foelsch","K. Foelsch","TE","","","","injury-status","BYE","-","663.0","-","-","-","-","-","-","-","-","-","-","-"
"2679","A. Stogner","A. Stogner","TE","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2680","C. Burgess","C. Burgess","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2681","W. Ruby","W. Ruby","WR","","","Ques","injury-status questionable","BYE","-","596.0","-","-","-","-","-","-","-","-","-","-","-"
"2682","J. Paddock","J. Paddock","QB","","","","injury-status","BYE","-","487.2","-","-","-","-","-","-","-","-","-","-","-"
"2683","T. Pennix","T. Pennix","TE","","","","injury-status","BYE","-","665.8","-","-","-","-","-","-","-","-","-","-","-"
"2684","J. Bean","J. Bean","QB","","","","injury-status","BYE","-","587.5","-","-","-","-","-","-","-","-","-","-","-"
"2685","X. White","X. White","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2686","J. Strong","J. Strong","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2687","M. Epps","M. Epps","TE","","","","injury-status","BYE","-","597.0","-","-","-","-","-","-","-","-","-","-","-"
"2688","A. McNulty","A. McNulty","K","","","","injury-status","BYE","-","454.0","-","-","-","-","-","-","-","-","-","-","-"
"2689","J. Janke","J. Janke","WR","","","","injury-status","BYE","-","464.0","-","-","-","-","-","-","-","-","-","-","-"
"2690","B. Brooks","B. Brooks","RB","HOU","6","","injury-status","Sun 4:25 PM@ LAR","-","299.0","-","-","-","-","-","-","-","-","-","-","-"
"2691","J. Hayek","J. Hayek","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2692","R. Brown","R. Brown","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2693","Z. Mathis","Z. Mathis","WR","","","","injury-status","BYE","-","407.0","-","-","-","-","-","-","-","-","-","-","-"
"2694","T. Potts","T. Potts","RB","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2695","S. Sanders","S. Sanders","QB","","","","injury-status","BYE","-","677.6","-","-","-","-","-","-","-","-","-","-","-"
"2696","J. Turner","J. Turner","K","","","","injury-status","BYE","-","690.2","-","-","-","-","-","-","-","-","-","-","-"
"2697","M. Swinson","M. Swinson","TE","","","","injury-status","BYE","-","611.8","-","-","-","-","-","-","-","-","-","-","-"
"2698","J. Hicks","J. Hicks","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2699","J. Howard","J. Howard","RB","","","Ques","injury-status questionable","BYE","-","490.0","-","-","-","-","-","-","-","-","-","-","-"
"2700","J. Wright","J. Wright","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
"2701","G. Hardison","G. Hardison","QB","","","","injury-status","BYE","-","500.3","-","-","-","-","-","-","-","-","-","-","-"
"2702","J. Burton","J. Burton","WR","","","","injury-status","BYE","-","999.0","-","-","-","-","-","-","-","-","-","-","-"
